Image,labels
7939556a-2176-41b4-bf14-36e9f2f700d6,0
53e142a5-b293-47a0-aff8-cd0db1cd291f,12
a85f85cc-717e-41c1-b2e4-b5870d90c827,11
79cd0050-1084-44c4-b302-4680061a8075,12
282a1031-831a-4324-bee1-5bcec5923415,3
3fad4eac-5b77-47bb-b9e1-228fef057de3,0
734ba2e9-0f0d-4e18-9ffa-c99303ce042c,3
e28a3c70-c59d-4c73-b8e8-24c0a2d7a9a9,6
0125462b-8be3-4dcb-8d0d-095719986983,11
753c6792-b87b-4f7c-8667-5816637794fd,6
637ab835-1b83-4dce-bc03-6eab1b2afc51,7
cc57094d-6529-4162-a6a5-47f855327db2,3
42dec857-3408-4981-9d75-b848cd18c65a,9
36b5e5bf-7d38-4681-961b-ecaeab80a2f1,6
f3229e0e-adbd-4666-8b52-37556f62a063,7
b1c1fbe9-38a7-4f1b-9521-84ab7a3d606f,10
ae6d5886-08a5-4661-9bfd-f35db5222be8,7
2cbb3f0e-3230-474f-b20c-982351e02d07,11
9ab4aeb2-e38f-4035-837c-7b44dfc577c5,12
d6765377-3fc1-46ba-a7b7-fcf44501359a,4
2f6b4318-e4a1-43b0-86d2-35786605146d,11
94d616d8-2a40-4dc9-a979-d696396444c2,11
8cd85c00-69d9-4af3-b100-4259561b6afc,1
d099cdda-c32d-4765-ab2f-dccd7528bdda,6
b9fdf488-652d-4aa4-a2c5-6896659fcc8a,7
0b62a04b-2a84-4943-b6a4-ed34d778338d,1
ca8c0a26-0a5a-4641-b7a8-c3a6b01e9c7d,12
70d4ff1f-8fbd-451d-9279-38189632768f,1
5911ab49-336a-4cc3-bfcc-8a8385d87cce,8
454c9afa-545d-4daa-87e3-f7510baddf86,10
f4a425d9-0ae4-45fa-9339-2e0492103c7b,9
eec7af72-59ec-4a54-8c4c-c6ae7bbdcfd0,8
83468461-36a9-4244-9013-e4129491a00d,3
eb4edb8c-5c97-4086-a6fb-5ad350e0a7e3,5
d7938ede-14ea-4630-b7b7-09d8b70f09d0,6
d9061010-ed40-46d3-93cb-1a15eb9406e6,2
16473908-55f0-499b-93f4-212b25aa5098,0
0d6dfd80-c6f3-4edd-816d-6c28f841e229,6
67e295eb-e5ae-41eb-a114-9f33a6e34ed7,7
46890860-479a-4fba-84a4-59ff6f71c0d1,3
66ef360e-b267-4285-8310-85e9aad3c826,10
a9003966-44c8-4815-8cba-a435b6b81692,5
d202f352-e7b2-43b5-b2a4-0c68cb169e9b,11
cea635ad-0d55-43c5-96bd-19dff097d23e,9
065d3fc8-607c-4e70-8d81-e1d44292fd98,12
85b5f58c-27e5-4d69-a963-952722ec2600,7
4e6f96fe-7e3f-4c99-80e3-808495f25d32,2
5b71bb5a-8589-4875-81b5-6008bff55bc8,8
d0cac259-57aa-41dd-8f52-e759328d6749,7
89792bb9-3b82-496e-a544-d8193529a7b6,12
26a227ea-faab-429c-8053-7ef78e7bb930,10
ea50277f-ee50-4497-8485-9821625c73a5,7
1efd91e7-10e8-41cc-a250-d37a5a3ae159,2
e60b0ffb-f477-41fd-8160-d416ec71e3cf,6
b906f509-f4b4-48b3-9f5c-647761303437,8
e5381990-0299-47c4-9261-1d1e0fdd755f,0
271a7ea7-9097-47cd-9c2f-b24c351b0501,10
0ea53a1a-9755-4410-aca2-5bce3d4e7bf7,7
883b799f-cc34-4cb2-bae6-6fc422d35ce9,12
64e9c01a-9c5d-46b1-9116-476d2978af44,9
03d209d1-1637-4be0-8aab-869638f42500,2
fae47ada-a789-442b-af9a-992cb8095a23,2
480bfab0-b6af-4854-b387-83628ad23a32,8
da8f84a9-8004-478f-98db-806ef5a0bca3,0
b9d4de25-d93f-4cd6-bb4e-a5983e6a8c91,11
28f7b33b-91bb-4e17-9088-8156742a400d,5
83952acb-da92-497b-98bc-0d2b3dd587c2,7
fbbffa9f-fedf-4e71-80e6-fe5c71f56e43,7
9af37a49-fc43-4afe-b6fa-7aeed61141b6,1
3cb50ee6-21a8-42b5-8482-94abe650a2d3,7
2596137b-e00c-4f85-b065-7493495be9a0,6
3b0985f5-ca87-41c4-ad7c-7eb54af757cd,9
970d9181-2937-40b6-bb50-7e75fe126a5e,10
41fe508a-7de0-4b16-9b90-477f69582e78,7
82e21114-7dcd-4721-979a-4827db7248b8,1
84ae5a72-75a7-412d-a0a8-d6195490366c,6
dfe22d84-81f6-4fa6-8fe9-4ee84fc1e6d6,5
9b38ce3c-9648-4e98-a703-8b7b20ae5469,6
310b80a2-5433-48ca-b264-24fe5ad9afb4,1
b8c18e7e-1461-4823-8a95-a50260abd1a4,9
175b6386-e6e4-4408-9157-65dd5c8e5ace,10
f561da6f-bc9a-4585-a584-a07cdbc0bfef,8
2ded9c4d-c6ba-4f82-a779-abee8ff2d60a,3
8a012319-356f-4d66-a46f-4217e4695803,7
131d8101-8664-472e-9d4e-99128f7354fc,0
832e5a97-5802-4f3b-878c-8586feb243bd,8
c0fb4f12-8ad3-4254-a9e5-421290a1f143,1
bc112a56-e656-4464-bf71-a506e35c9116,3
f4ca52dc-1d18-4c74-8e4a-72873007bb99,1
5fda0a36-f590-47da-bbb9-d7a90d226f2d,4
438eaf7d-5f56-438e-8a86-b307bdf17ee6,2
54b58bbf-f09b-4a0c-b484-4e2b1f3c05e0,4
aadd6235-e863-44aa-b48e-4bd8efffb3f5,8
699b3d0e-db88-4d1f-ae27-4b1ff3c2cd5b,0
7a783511-7c96-430a-94c4-5488eeb59b78,2
895172ca-e995-4dab-9402-efd0d8497b5c,10
1bd699b9-dfde-4a50-857b-2fcd6b7d187e,2
4ec8cbaf-bb0d-489b-b0a4-72257aa30547,11
e2c73ca1-b06f-457a-aecb-4454c479ce54,9
22ca0605-5178-4667-b061-490ba9522708,11
11bd37e9-6330-42b8-8a2d-7a482dc198bf,2
3d1c2304-6101-453d-bae8-b7c73ea0eb1d,2
7bb5eac1-160b-4500-88a1-63b2776f7699,12
ffb08f64-95ff-47d6-9ff1-74a63baefb46,2
999013a3-8abd-4d34-8027-95fcb0f1a95c,10
3aad881a-710d-4024-ad25-1d0de48e8516,1
02fd7b46-36a8-40f2-bc68-7bb4c53b70ba,10
3397244b-e74f-4f01-9f03-56ca5b51e563,12
9deea922-c294-49c4-9733-a4cf96d11fb2,0
20fabcfa-5b4f-4f32-a97c-deea1636eecc,6
8b9a1176-dd41-433a-af93-8df7e10d82db,7
0fdc3f45-6784-4711-b20a-24f8f10d32b8,0
edc6a01d-c520-4b3f-be4c-16fbb0099a99,1
ffb998e2-8bd9-448a-a85b-273fc50c103c,11
f165a4e5-8c8c-4560-bd90-17b16899e39d,8
e7a795e2-5eb5-4155-88cb-cbb4498babab,5
90e697a5-b077-4b92-a842-797132e6cb76,11
12ba8224-6c8d-46aa-8baa-0e476514da8c,7
62b38f1e-e7a5-4de0-bb3a-be4e5dddbfd8,5
b577d4d3-8676-45ea-9c8b-fecea45053d7,10
218ffe78-cc88-496c-be9c-25e82e50cdb6,2
6d53fe45-b1c6-4eb0-8921-91ed0b421b9c,12
31d5a081-48a0-4aba-9a1c-50c1947fb43b,5
91c4e6e3-e61c-4979-8251-32eb41b58554,12
8d168ac9-a081-447f-a999-83058a9e9cf8,9
cd0673de-eae3-4337-aac8-fb127171c8cb,12
bc20f8de-4fb9-4084-b5b6-99b74e828320,10
812573bb-57fd-413d-85db-93acef53358d,2
c1b4a0e2-d496-4c98-a762-a36a4df6d08d,10
f544b0b4-3161-4075-822e-21aebba2eb0a,11
938f2eb7-b460-4212-b8f2-84e05b5d41af,8
89574388-6c31-4a48-b62e-68048600dd61,12
db453617-2e31-4b7a-94e4-08588cf84bea,7
7259c7b8-4f94-45c3-b8f6-f1a5efa71c7f,4
1a01b8eb-071d-49ba-bb0a-ec9626fa66fe,9
fd8446b2-fabc-46e5-8581-4102c5d866b0,1
31b1bb56-98fb-4239-b5df-b229017d6120,10
80a79cb2-6918-4ef8-b7d4-41a570815a62,6
15316d9a-3b58-4049-87b1-a148d343143b,12
6dcd87c7-1283-4aee-8242-8f31360ffe09,6
3f557b59-1e82-4622-a40a-b0322135812e,8
7f8f7faf-8390-43e5-a4b9-af68f4f33ee3,0
6b226b5a-a7da-4310-8c7b-7a2807a104e5,4
9f8a3ba8-da8d-4cb1-8cac-503dced9dd78,9
a04f1742-1b1b-4136-994e-9a7591face37,0
15539e47-bc97-4c8c-89b3-267550192eeb,12
99d2cefa-90e6-4e3a-92db-d6706bca1d44,7
14b59df0-f64b-4d1c-8192-f42c68d244e3,12
6cdb3d31-612b-421a-933f-d0d87846c52a,10
d99f5886-0af0-4b6f-8f27-c2984b9f20e9,7
37405198-0b37-413d-b1ae-429159247388,10
cd813937-6c21-49b0-94ef-bc990a620804,4
6d15d85f-15b8-4b9f-ac06-b31c015dcc8b,10
51d61177-5c54-46bd-a4f1-b7bc74476267,12
19f932a0-2c5c-488f-8565-a34a11767a7d,2
3f157fc6-9063-46cb-97d3-3ef60f768424,11
b02cee10-d9d7-4eae-b48c-93df33084071,12
5653fa4d-28f9-455f-9352-b3c9c0e8d60d,1
1eb0893d-5b49-41c3-a55e-ca99b3d41869,0
6f999e1e-6d9c-439a-8412-077684b3e61c,3
149a158b-168d-4ff4-bba5-6b3a964d754f,2
2fe81142-3397-4c62-a03e-a5e73ef8ce49,4
921e567f-ef42-48e0-82ab-8c2b437e99c1,6
a994b3fe-99f0-4c15-be42-6457e80ca241,2
7e32cf9c-ea97-48af-950b-d6e42c499e1a,3
a1ea4adf-3047-4635-9f18-6a65ee35b0dc,6
a4afab07-5cc8-4ea7-82c4-aa124e5d773b,2
5a9ee8b6-58d4-468e-951a-05a6db9cdc9e,0
768e40f9-eaea-4792-a227-f19e6eb65d30,10
b5a4e599-c2b4-4a4b-9ca1-13816a37eaed,11
7fb2bf8e-f563-46eb-ba42-fd8f331a415c,6
83dc078f-40bc-4109-9653-07cec9f8947e,4
1617051a-13f7-45ca-a909-897b07bcdf08,2
b93a47c1-d2cf-4c27-a0bf-c8b32fdd3210,1
7c4785f1-7161-467e-aa48-06dd0a37a4b0,11
e7b06028-cb9c-4b9b-8cf7-7d9b67158d3d,0
b7636db2-d065-478a-b3fc-b15125828f45,3
01745096-6df8-4322-857e-0979c0efcc18,12
0f77f8cc-e8bf-4f7d-89ea-62a92d6dbc3f,11
de982dfe-0459-44de-a4ec-3997437e924b,3
5d97a7c1-e584-4879-ad35-c564ebacdf5d,3
2ffcca4b-2071-4737-a992-d679c30d6908,6
e27a5b7d-80c7-4e52-969c-6c4b0ee7e4c9,3
1942ff34-0f8d-4bb4-a7c7-81485f67711a,7
be58b050-5545-4572-ba29-9b4644afa18d,1
0d76d203-b36c-4d2d-919a-5dc36fe0100f,1
124ef6b3-5bca-4040-89ef-5f9865139056,6
88c5b1ee-fe11-46e0-90e6-5981186adbb8,3
b6d45d29-f4af-4cd3-bf9c-6ef03ff2aca8,5
ec1fdce2-8086-40bd-8408-5f7edadb9268,7
5ed58b2e-9970-40f3-a5b6-9b78cd496d67,4
e4298d74-7072-4726-a0ac-6fece26f5ebf,0
3f522245-07b8-4496-a427-b3a57d279c14,10
dc1ef5c1-b1bb-4773-8e9d-6819a5f97298,0
c26f61b7-a7e7-4a4f-9202-e195c7147928,7
ff706125-be58-4d19-96e9-30eda8ff3977,2
11be593a-88b7-4d20-a1e3-9c2d5fd0a6f6,2
6c0da6b0-831b-423c-8aed-7439ce06b00e,12
8d82c667-9ddf-4dac-9d91-f414ad83e47f,3
d30f7fb9-e9fa-46bc-9ac1-82ce8de2d677,3
f4aaf100-3eec-471b-9455-663acc10a5a3,3
b6444abc-b152-403e-b85d-02d311cdd3b0,9
80bbe96e-e2c3-4ffd-b049-0e9e3b707da1,10
63ee01a5-d30f-43d4-9ed5-07ad68d19111,9
0fc1a8eb-3189-4ec8-b7d1-46ffbc01907e,0
e42b75fc-44a7-43f4-8451-c5e02d7e39bf,11
07fcaaee-ebc3-4b7c-9344-199ac2e831af,5
762bf610-1f8e-4470-acf0-cda0251970ab,1
512baf66-f332-4294-b265-e0121eb94255,2
0347274f-f866-4b69-b139-6c3b501e3048,8
e0af53fa-9ff8-46ce-a877-be07a415c143,2
09a591c8-e9f9-43d2-a368-524c8e981cc1,9
6fb92cef-9918-4846-b817-61affa5d6d75,3
48862cb0-f4ab-4a6a-927b-4f88890827b2,11
5ac30311-ff81-4b46-a22f-f6dc91de4548,10
05ee5282-a4d2-4d12-8676-22ba6b37b40c,11
96370c84-ca53-4b8b-a909-b97fed4604f0,0
aa6704e3-fdc3-4ae4-8672-5044549e746f,6
da7ad85c-5ede-4950-83f5-3cf40ec75ee6,1
0a5434df-2acd-4a35-bbaf-e7078b056a6d,0
b83fac46-4a11-48e5-a5e5-25a2e44cb855,3
4bb7a095-ed21-4c06-8304-1c0688e72a10,8
b5b5dd3a-9a73-4d33-b6d6-5b0f4de2feac,10
8b91217b-dbb2-4f7d-91fa-a6f8f7f54a27,3
f247892f-2def-4bc5-95ed-271d466c066b,5
396071c9-c4d6-495d-bb80-9e5549bcd9b9,10
83c5bbec-e9eb-464f-98b8-8c6b5f44f095,4
a85de235-3b2d-4bc2-b425-42cdacdedec6,1
94a08db6-f92f-4cfb-9427-d9739cc80c97,6
2b35f1be-3207-4ae8-bb91-05909b8416c8,12
c8191974-8e5d-4dda-bc51-ef1aece8abe3,9
1f6a4d0b-1cf8-480f-a749-c9a9cb30d340,10
f198e731-fba0-43c9-aaf5-e71b92db61f6,8
c4e17c02-e58f-4328-aec8-f1c0cf90a8d4,3
a7c6e778-5772-4403-a9df-95f636fd47a8,8
7452a82f-2de8-45d4-b57b-09e09de0e34d,1
4ce21b79-9b81-4f13-856a-2eabb4983d47,8
e47abda6-0e01-4359-97c4-0c15e582ab60,0
d63bf937-b317-4ee7-a27d-7a991439bb02,5
db1782af-2474-47ec-b782-2b463501c305,10
8755f22b-d84a-47fc-a61b-bf17c1fa0195,9
e99d7cc4-0159-4a51-8b45-11be52190fb4,11
a4a69f0b-1ed0-4a68-95f6-055713df0226,12
5f9395a2-748b-42da-83ca-b7f0641a5705,11
04c36d87-20fb-4c98-9e7c-4936393ab532,7
3ff6f857-3d76-4f74-8ba9-099b95e5e04d,11
682e8a8d-9a2b-4c88-802c-afa85930e45e,11
eeab41b8-0af4-463f-8503-abb74383c012,12
f31bfe3b-3619-442a-b006-92af9c620eb0,8
d4b98d46-c938-4862-9516-3f9e7fe311e0,11
02fd62fd-97d6-43d2-9ecb-5e2655f28311,10
55e23efd-20a1-4f53-a3e8-61ca50597137,0
b17a06d8-c800-4f30-bebc-ae9ae95cf1c0,11
61c313a5-ce7c-4e1d-b90a-ae00291958f4,3
73fe4c29-d352-4f83-908d-aac563f627ca,6
3cf58847-24fc-4882-8bdb-d7c49ec0e8b5,10
584e51ad-f373-4581-b415-13d8d6ad171f,4
14972949-0ac2-4d1f-b2e8-8efbe2210910,7
f4dc55a3-45a7-4e1e-a69b-2bd50e419021,5
dd405880-073c-4513-9ad5-816b098c533a,2
18394546-e5af-47f0-bb4b-4e503595521a,0
9de85705-5419-405d-93b1-b14b4dc0d04f,7
4cda6f5f-3fcb-494d-9480-e2e3175b3e25,3
160dddab-540b-42dd-861e-d71cc88372e8,4
16f6d6f4-f06a-4f9e-bc8c-e83108a5aa6e,10
6774b684-1ccc-4698-84c5-43b55c18be7d,7
c84cb979-0234-4c70-90d6-b9f26a12fc87,11
4e670f9e-7feb-458f-b529-ac52547abe2b,0
b0fd71ef-d5c8-40ef-9c50-b080b9e4f483,1
c1f4cc12-62af-4214-b02e-93c9712c2e2c,12
f673a3eb-dbf9-4549-9b00-e4901bbbb209,8
fd8312a5-118e-4f04-b4c0-7cab75fcb815,3
8d5fbd5b-e4c8-4557-9197-90bdcb32cb0c,5
bdf04750-965b-4a6d-82e8-abb0534349cf,11
a835623f-e780-4a81-a63f-9f17145ccda9,0
470a6bbe-3056-41c5-b837-6e690dac5055,5
be0fe73f-8793-4da6-93dc-78e455b3e10b,12
3504aa9c-17cf-464d-94b7-afaf52f3af18,5
8f6fe199-ed3c-4cf5-a931-367631f09cc8,4
6111ebb2-5dd8-4413-94e9-36ddd0feac4b,5
20db8f6d-31a2-4152-8489-2a880247a00f,11
122d5a00-5e49-4afb-bb38-42aed4eb309a,8
ec70a094-5063-4ec9-b0d9-2e74bb9835dc,4
aea8cd99-8650-4946-ad84-565c85763572,8
518d39d6-2713-418e-aeaf-e10926a12ea5,3
c80447ba-bb19-43d1-8d2e-23f2ea8474e1,4
527a9629-3757-425a-9219-ed933c83480a,0
734c57d5-f842-48cf-8d26-6a8510404288,11
2343b875-50b9-4b27-8a4b-d9ee37eca2d9,1
f0a3d5fa-d82e-4dce-831e-fab1a48d4ecf,10
f233c4c8-7753-4876-bc12-f2f9b3695197,7
6b2b90ce-7085-438d-90b3-65450fd564f0,8
2973a800-a707-493f-9711-0b4b370d2297,2
0850111d-247f-48f1-b1f8-25330ab5d5d3,3
50f207be-471a-4351-b97b-4e8c522c609a,12
2e8f15b1-28bb-4eb5-8953-b2a9c6d54ea2,6
c83ba0e1-e862-4ec0-b3da-f62f378dc128,1
108dd408-b1ba-42b1-b90d-599bc61e2e00,8
563667c1-d0fd-446f-925d-442dcb20412d,8
140829fd-0395-4e83-b944-809faabb4f39,9
6b334c29-241d-4bd9-8ec4-7167b4b3513f,5
3dcdf14c-a08a-4a93-8243-4005f5a914b4,8
80cf5ad2-8e72-4746-8f57-7a317cd05465,6
18674719-4204-4d2a-8512-668f1ee7a5cb,4
7a0afc30-1379-4b48-aa0d-c1ea912fb826,11
75c6ff6f-d9de-4b78-93b9-f7454fe262e8,5
f9558400-c80e-4983-ac51-38b9f86d564e,5
b8c0f58f-0e32-4d70-8567-ab89c2725b70,0
36c01cc0-b08e-4c06-8873-61aaebe5d1d6,2
6fa464c9-b67a-4ad6-a096-1b1d86c18520,1
75bd36bb-1983-4354-9b2b-09e2cb78b6da,2
2a9d908c-6c67-4472-bcee-7a2b6737beae,8
0e1be90e-bd7f-4ff3-b3ca-a41c2798fa33,9
75854017-31ee-4cea-9d86-06f1b4284369,5
ddacef77-42e0-405f-929f-7a465a39f793,1
b378ea56-ddbf-4d9b-9267-d21b63af4f36,7
90a2b064-6686-4cb8-9ce2-908eacbf4487,7
ff5d2875-10f7-4b6d-9abb-2c76ddaf3e50,7
535e23f6-ca9b-4971-bfd4-f0f0a92ab0ae,1
018aeff1-283c-4bde-91fb-dd61c1d503dc,10
31724b8d-6387-4a93-bacc-6bda6a020756,6
cf3aed6e-edc8-49d3-ba6a-0607ae9a8dff,11
9627cc1d-5cee-4327-b39b-202cdef2ea09,12
6a1ce0e6-9795-445c-be01-ac5d310144c7,10
d51f6f44-0556-4a12-a631-17785b3f83af,3
d1b21fec-3078-4d8c-a6bb-0ad2cfc92d40,5
418d42ec-d52d-496d-89d0-cbf24a5eaea7,7
6a64d3ab-feb4-4aff-8740-e839ad59726f,9
5d5f7817-7c48-4152-a21a-4ee2f083c8b5,8
92fb76f8-4ab8-4242-907a-7bc001939542,6
0765b4f7-cf92-4b8d-b55f-0f3ff67be8c6,5
c50d8b6d-7961-46b6-b2e9-d0316d2c96cd,0
f86cd122-3ccc-4f8f-a4e7-ca8b82eabd64,1
98464eb8-ba9c-48ee-9695-5635735a94e4,0
bfed165e-0d3b-4f73-b540-238d4e275267,0
2fd4726b-1aad-4ced-8623-47cff8ed09b4,0
9b61e813-103e-4958-b435-57fbc5908ed7,0
7134cacb-7cab-4284-bfc8-df1469525b5c,0
97a8958f-5630-483e-85ec-e633966365f1,9
502263d9-554d-403e-ba79-1e9b5acb297a,5
df850b3f-61ef-4f20-960e-241958b5430f,7
dfd7a68c-fb17-4d2c-a6da-19970e562e23,12
552b8039-6492-4475-893b-a74b9fb87ada,2
76fde5a7-f898-471f-af8d-b4a67584ed96,4
35aca2bb-05ef-4881-b33f-4c24266d7a4f,11
e7c0b8a2-f474-46e2-8341-d0e5213456de,8
94a8afa3-b4ee-4826-adee-8bb9c85532bb,12
a20bdb56-cf0c-4ca8-8b01-7e0461582627,5
489b03db-835c-411b-9fc8-4756e13389ab,9
f3ad3ec8-de9a-4602-bc71-ab30527a6041,10
a51d6241-35eb-4ad5-b7fd-0e073426f5a3,11
bd1e219e-499d-44ab-ab34-4a1d0da7e418,7
2061cc40-3731-4627-8608-00cd0578ea44,5
5b5b4f0b-edcf-4bc7-9b91-0b42dac05e60,7
d74b8a10-cbf6-46ae-89ae-75f7b21789da,2
abf3bf4d-d8ce-4d2d-97b4-3e8855f05bb8,1
099866a3-fa34-4871-98b5-78f7dff48bde,5
224a5381-3f1a-4deb-b3f6-cdf66d6f18d3,9
c72f0a9b-10f2-46ec-a170-1bcb48902b58,7
77da6a70-2ba2-4de6-861e-1ff9bde5776b,2
247c7675-6699-4e0a-95cd-48eb7df29072,7
34de3875-bfd8-483b-a1bf-8c2371fc4b7b,0
93f1879f-25cd-4dd5-ae7f-a6b6c4a6ba15,7
43175e01-b826-45a6-b06e-4dc287fe4416,0
efce7773-9345-4a6a-b526-8fc2d295b1ed,5
921f3006-3321-44dc-8c77-092f8bd80ec3,2
a9dbd2c0-92ae-4e38-a19c-957a1c72e553,11
3f92f3f3-b853-4953-bafc-e51fcec612b8,10
49632594-2128-4352-abbd-e0b1ec92ee9f,1
d6c130c7-9085-4dd8-88f7-a2412b98b9d6,6
b9a06c0b-3066-41fa-8092-3618576c71b6,11
b4d5735b-4034-4df9-95c4-3735b94c4cd1,12
ca0ae907-3cae-4828-be3d-4a5eab2824fe,4
ddf388eb-d1a4-4988-a48f-99d2b2c6a1f9,12
cbd87217-3e8f-419c-aab5-5709ab113e4b,9
08456006-8491-4880-9d8d-a3aa3e77328c,7
94377c06-05d8-417f-b827-b262dd8327f1,0
856e2bcb-c7b3-4dd2-9e38-0eca4df1ab81,5
70ef2947-7955-49d7-afcf-6c74d916b287,1
a26a4b5f-477c-4aad-82d7-803cb819ae98,12
99060aa6-ec99-457a-819d-4140e77678a3,10
d01f293e-0daa-4750-a878-16a45731669d,5
0398c2a9-d353-4722-a36a-7c66ec227615,9
44607223-acc8-447c-b5f8-0112bd47df26,4
b9c2da95-9ffb-4e3c-9be0-61b127109743,3
81b99ce6-976e-4c4a-b4e7-c9c0bb60f1c4,11
92e89e9b-2c0b-47fa-b06e-751364a52397,10
6720b962-8eda-40af-9280-561124e7c5ae,6
f93317ce-f0e7-4bf9-a7fa-3048b434ec0a,9
99748377-02d0-4869-bfda-64b8005436de,6
1c47d3c9-c914-48f7-9bb3-a10de1daa276,7
f511a170-98d7-46b7-a007-745adca790ef,6
73d7b866-c06e-4edf-921c-04432c3898fc,12
7ebf5bf4-0969-421d-8af1-8d1e2a768281,9
df589809-8108-46b3-98ae-7b89b292faf9,10
da87fd92-5e13-463f-883b-82a9782f86e1,9
9a7193e9-92f7-42b7-8009-ea9f570e6bef,6
9267630a-85f0-49c1-9bd7-dbe9e2346fdc,0
118ff3dd-0a2e-4df6-8abc-8e6a7c8e6da0,7
2fea6dd7-e57b-499a-b208-4d9bd8efab68,10
86061886-d0b3-43a1-a489-0c49a2711e21,10
cd9a5a96-01d6-4b3a-81b0-8bac1d7d203e,9
9f0ecfce-1fd2-4969-a5be-dcf8c948af1b,9
bddadfa2-3f47-41cc-b1ff-c1b12993adc1,7
9c86d2fc-4903-43d5-b676-bda02d820f7b,6
52167cf1-944f-441e-8b88-df0a696721cd,5
d2e83caa-6074-4df3-9c78-fb52be0e90ec,3
e2390371-cfda-43b3-8846-d7199d69b46e,8
0baa1b1c-a6bb-4f93-8105-468484a519a0,12
a936ef5f-d6ae-44fb-80ad-a47c4405ecf0,6
40da36ec-b103-4270-874f-99266179cccf,6
811fc5de-d107-4b19-bc68-1849af8a087e,10
c601ff68-8fff-4e12-9a0d-e9f7423f70d3,9
035433bb-a351-4ed1-a7cc-e4c8e43dad8b,0
75da6964-0d3c-407f-9fdb-8d6339c75e04,0
c86a58a0-6dff-4410-907e-194a68c99296,6
d870cd91-e719-4b35-9e99-007ea8bc2c7e,10
9ce2bd64-593e-4db7-a8df-f78187cead21,7
3442300c-0fd4-49a1-b01b-c2146ac009d9,7
fb7c9ce5-316b-4bf1-8d00-1adbde1c7170,11
b4316500-26ab-48fe-aea7-55b8cab16e65,4
d4c22118-04e4-41f1-9339-d4a719c7f8e9,9
2b0792da-c36f-4530-9a08-8de34affd908,1
03fb0658-571f-4f28-bff1-83599d1c97c3,1
843bd63a-3ed1-405f-a420-0cb12cc3cb76,7
f540fa34-9788-4d83-91ef-087e24b38b94,7
2213f730-d25f-44f3-a004-9961b5087be5,7
43e708bf-b52c-4807-a43f-3330821ef24b,7
4a8dfc91-6989-4c9c-a872-039e088c2eb1,6
de1ed969-7f86-4140-8a68-6b33dffce7fe,1
902b2d0a-9273-4011-b6fc-536f26988ce6,3
5d58ab72-5195-4866-9858-fefe657ebab7,2
e72b0299-9096-4805-bf87-4188421fdfc7,8
06c07f77-5b76-47ce-93c0-5b33cf06163a,4
92b41b14-4411-4ac4-b775-c3472acca1bc,7
89aed2c3-7c8a-4053-a8e4-51e9751a6009,0
d5010545-46e5-4e7d-8fdd-707d84c31ad8,7
19a48dc4-ae9f-4243-88e4-7b9d6d325e4c,0
bb343735-ad5d-4aa9-80fc-4ad89dcabecf,12
46fb1be2-1b11-47e0-a97e-4f8f52fe6ada,10
1db2b3a3-1e1e-4ecf-81fc-f912e5906a63,10
6306a36b-50b0-4bf9-a391-0651e1e54559,4
2c109682-6949-4481-9e92-1a01a533d565,11
0d966c38-5e4b-4b0e-b247-18b10697ca33,1
3ea55393-acfd-4ec1-bc59-6f2a6acc8fc3,0
e92156d6-a37e-4282-8917-59ddbd0020da,11
57150e28-38b1-46a1-8bc3-5e65721a433c,2
645c3fd9-1f55-412a-9cad-89d0b35850d4,11
76d3b60c-7769-4c66-9803-004950d4cad5,11
5e3b6ca8-684a-4742-a878-e7e504cd3da6,3
5965dcbe-d91f-45a4-8a1b-1d727aa20bdc,4
39a98bcf-180d-47b5-802e-0ce8009d7457,7
cfc89cd8-0166-4474-a790-f0df87f39a85,3
f2e19f76-2525-474c-8ce1-f863ea2a6cb7,0
e35c6282-a504-442e-80bc-651682d0e427,12
94cf20e2-8ee2-4b16-99e5-5a41de67642f,0
b9479ac3-56e4-4a10-8f74-7a2c048c5e35,9
db91864a-5593-4a88-8d62-e5fc30770a63,0
41bb94f7-ff87-4e66-a2b7-bb9969455c23,4
ddb880b9-fe69-42b5-b7bd-d4e52208eff7,0
c8544ad0-6954-4d8e-8a17-2f61b6a9bebf,6
87ab7cd6-9817-49d3-9b17-d8b70ea02518,10
c2f736b7-eb7a-46c3-9f01-6fa0d446b3b7,6
921ffebc-df10-4d5d-b647-7c9c5e5d92a1,4
a59189c0-782a-48ea-b842-3325b653cf59,5
29220cde-fcdd-4c8a-be86-734a2f4e5427,6
6d39f1c7-4887-4ada-be29-371088e49735,11
25aba0cd-e6a8-4702-988b-c9219a1811b9,4
f8565f81-9280-4579-87d4-9c765933df67,9
593bc4af-dcd2-40c1-8889-6e1efd5ce53a,4
41d854b9-7bcd-4a09-bb43-ad9bad9ab3d2,5
cd572b96-4b13-4b13-93ae-fa4d48a0fad2,12
9a0f1b68-866f-43b2-9e5d-1330c91ee595,6
2cc6036a-dad0-4804-a8dd-9fa845e05019,0
55489b7d-16de-4092-be03-3ea82192991d,3
49448536-a2a6-47e9-8620-55a04ef1db6e,1
13448c3f-a3f7-417e-90c6-887df3e375de,12
26d208b7-1fcf-465c-9404-259b4875c360,12
e9286a71-e882-417b-9b5f-f2f3540b6e21,1
bb1dbd6d-d600-41f7-9053-2e0178d123d9,9
9771f3e4-59ef-445b-b6ba-603bdc03e071,12
8ba99f27-dec2-44c7-be95-72293b16e6cc,10
